                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.80365,                0.64552,                0.91723,                0.80544,                0.77726,                 0.8414,                0.68222,                 1.2466,                 1.5244,                 1.3832,             0.00044576,             0.00044576,             0.00044576
                     77,                0.80602,                0.65592,                0.91281,                0.82158,                0.76603,                0.83845,                0.68136,                  1.002,                  1.506,                 1.1925,             0.00042925,             0.00042925,             0.00042925
                     78,                0.77776,                0.78444,                0.89293,                0.81795,                0.76874,                0.83634,                0.67164,                 1.0374,                 1.5201,                 1.2371,             0.00041275,             0.00041275,             0.00041275
                     79,                0.79642,                0.64035,                 0.9131,                 0.8162,                0.79144,                0.84918,                0.68677,                 1.1847,                 1.4609,                 1.3259,             0.00039625,             0.00039625,             0.00039625
                     80,                0.80116,                0.63972,                0.91919,                0.83419,                0.79133,                0.85699,                 0.6951,                 1.0479,                 1.3511,                 1.2502,             0.00037974,             0.00037974,             0.00037974
                     81,                0.78383,                0.62792,                0.91837,                0.80576,                0.79597,                0.84789,                0.68639,                0.96787,                 1.4493,                  1.177,             0.00036324,             0.00036324,             0.00036324
                     82,                0.78692,                0.61535,                0.90613,                0.82035,                0.78269,                0.85308,                0.68831,                0.97949,                 1.4661,                 1.1509,             0.00034674,             0.00034674,             0.00034674
                     83,                0.78164,                0.63998,                0.91212,                0.84388,                0.76395,                 0.8488,                 0.6819,                0.99383,                 1.4076,                 1.1945,             0.00033023,             0.00033023,             0.00033023
                     84,                0.77716,                  0.621,                0.91002,                0.81091,                0.78749,                0.85066,                0.68886,                0.94031,                 1.3581,                 1.1553,             0.00031373,             0.00031373,             0.00031373
                     85,                0.78876,                0.62569,                0.90488,                0.79812,                0.80999,                0.85012,                0.68848,                0.95681,                 1.4531,                 1.1517,             0.00029723,             0.00029723,             0.00029723
                     86,                 0.7754,                0.62147,                0.90544,                0.83422,                0.77347,                0.85416,                0.68799,                0.97499,                 1.4709,                 1.1646,             0.00028072,             0.00028072,             0.00028072
                     87,                0.77707,                0.62081,                0.90419,                0.84784,                0.77214,                0.85334,                0.69155,                0.95577,                 1.4832,                 1.1685,             0.00026422,             0.00026422,             0.00026422
                     88,                0.78445,                0.60805,                0.90518,                0.80027,                0.80416,                0.85143,                 0.6896,                 0.9559,                 1.4366,                 1.1648,             0.00024772,             0.00024772,             0.00024772
                     89,                 0.7613,                0.59911,                0.90495,                0.82972,                0.79402,                0.85339,                0.69407,                0.92764,                 1.4372,                 1.1509,             0.00023121,             0.00023121,             0.00023121
                     90,                0.76954,                0.60397,                0.90112,                0.84337,                0.77647,                0.85195,                0.69311,                0.93695,                 1.4506,                 1.1509,             0.00021471,             0.00021471,             0.00021471
                     91,                0.75872,                0.59236,                 0.9117,                0.82348,                0.77078,                0.84814,                0.68655,                0.94304,                 1.3981,                 1.1774,             0.00019821,             0.00019821,             0.00019821
                     92,                0.73522,                0.55755,                 0.8993,                  0.808,                0.79706,                0.85125,                0.69239,                0.99468,                  1.451,                 1.1773,              0.0001817,              0.0001817,              0.0001817
                     93,                0.72432,                0.53976,                0.89898,                0.84422,                0.77156,                0.85206,                0.69356,                0.94893,                 1.4389,                 1.1373,              0.0001652,              0.0001652,              0.0001652
                     94,                0.70783,                0.52777,                0.89949,                0.85067,                0.76727,                0.84819,                0.69167,                0.90225,                 1.3795,                 1.1283,              0.0001487,              0.0001487,              0.0001487
                     95,                0.73823,                0.53973,                 0.9073,                0.82537,                 0.7819,                0.84949,                0.68881,                0.91299,                 1.3248,                 1.1318,             0.00013219,             0.00013219,             0.00013219
                     96,                0.69211,                0.51036,                0.88753,                 0.8412,                0.78195,                0.85361,                0.69294,                 0.9243,                  1.317,                 1.1748,             0.00011569,             0.00011569,             0.00011569
                     97,                0.69843,                0.51648,                0.89092,                0.84368,                0.77622,                0.85335,                0.69232,                0.97184,                  1.269,                 1.2123,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.70428,                0.51821,                0.88694,                0.80244,                0.80917,                0.85191,                0.69255,                0.96701,                  1.299,                 1.2087,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.69063,                0.49233,                0.88665,                 0.8396,                0.77165,                0.84998,                0.69596,                0.95702,                 1.3101,                 1.1989,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                0.69069,                0.50246,                0.89167,                0.83504,                 0.7794,                0.85276,                 0.6951,                 0.9204,                 1.3697,                 1.1664,             4.9677e-05,             4.9677e-05,             4.9677e-05
