                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.80753,                0.67079,                0.96749,                0.79687,                0.78159,                0.83895,                0.66385,                0.81873,                0.77007,                   1.02,             0.00089134,             0.00089134,             0.00089134
                     50,                0.80815,                0.64925,                0.96117,                0.81129,                0.77846,                0.83834,                0.66823,                0.80102,                0.76906,                 1.0209,             0.00087484,             0.00087484,             0.00087484
                     51,                0.82099,                0.65625,                0.95017,                0.80347,                0.77178,                0.83865,                 0.6608,                0.83391,                0.76369,                 1.0359,             0.00085834,             0.00085834,             0.00085834
                     52,                0.81104,                 0.6363,                 0.9602,                0.81328,                0.77884,                 0.8441,                0.67302,                0.81277,                0.72963,                 1.0246,             0.00084184,             0.00084184,             0.00084184
                     53,                 0.7877,                0.63266,                0.95098,                0.82785,                0.76961,                0.84282,                0.66895,                0.82564,                0.74015,                   1.03,             0.00082533,             0.00082533,             0.00082533
                     54,                0.78627,                0.62015,                0.95454,                0.81839,                 0.7964,                0.85305,                0.68046,                0.81172,                0.72826,                 1.0124,             0.00080883,             0.00080883,             0.00080883
                     55,                0.78535,                0.63213,                0.94381,                0.80076,                0.80167,                0.84717,                0.67545,                 0.7904,                0.75208,                 1.0042,             0.00079233,             0.00079233,             0.00079233
                     56,                0.76995,                 0.6127,                0.93688,                0.78411,                0.81255,                 0.8453,                0.67361,                 0.8141,                0.76688,                 1.0327,             0.00077582,             0.00077582,             0.00077582
                     57,                0.79359,                0.64473,                0.96486,                0.82091,                0.77663,                0.85086,                0.67928,                0.80553,                0.74373,                 1.0123,             0.00075932,             0.00075932,             0.00075932
                     58,                0.78589,                0.61418,                0.95377,                 0.8167,                0.77771,                0.84672,                0.67433,                0.80832,                0.74409,                  1.026,             0.00074282,             0.00074282,             0.00074282
                     59,                0.78544,                0.60843,                0.94955,                0.80254,                0.78944,                0.83007,                0.66548,                0.80623,                0.74933,                 1.0173,             0.00072631,             0.00072631,             0.00072631
                     60,                0.77602,                  0.621,                0.94969,                0.79473,                0.80395,                0.85012,                0.68325,                0.79886,                0.73334,                 1.0124,             0.00070981,             0.00070981,             0.00070981
                     61,                0.77243,                0.60293,                0.94528,                0.82554,                0.78047,                0.84985,                0.68023,                0.81286,                0.75266,                 1.0205,             0.00069331,             0.00069331,             0.00069331
                     62,                0.76143,                0.59017,                0.93935,                0.80158,                0.80658,                 0.8533,                0.67872,                0.84741,                0.72767,                 1.0364,              0.0006768,              0.0006768,              0.0006768
                     63,                0.73991,                0.59386,                0.93921,                0.81078,                 0.7771,                0.84916,                0.67837,                0.82738,                0.75018,                 1.0278,              0.0006603,              0.0006603,              0.0006603
                     64,                0.75674,                0.58723,                0.94322,                0.83049,                0.78237,                0.85247,                0.68448,                0.80238,                0.71705,                 1.0206,              0.0006438,              0.0006438,              0.0006438
                     65,                0.76313,                 0.5902,                0.93648,                0.80652,                 0.8085,                0.85506,                0.68415,                0.82821,                0.71484,                 1.0203,             0.00062729,             0.00062729,             0.00062729
                     66,                0.75558,                0.59246,                0.95012,                0.80536,                0.78645,                0.85159,                0.68558,                0.80384,                0.70483,                 1.0324,             0.00061079,             0.00061079,             0.00061079
                     67,                0.75323,                0.58445,                0.93933,                0.80622,                0.80334,                0.85111,                0.68216,                0.81962,                0.74395,                 1.0274,             0.00059429,             0.00059429,             0.00059429
                     68,                 0.7323,                0.56348,                0.92349,                0.81219,                0.78584,                0.85194,                0.68726,                0.78169,                0.71911,                 1.0158,             0.00057778,             0.00057778,             0.00057778
                     69,                0.75377,                0.56579,                0.94007,                0.83152,                0.77334,                0.85104,                0.68597,                0.78735,                0.71655,                 1.0096,             0.00056128,             0.00056128,             0.00056128
                     70,                0.74545,                0.54247,                0.93593,                0.83854,                0.77845,                0.84708,                  0.683,                0.78622,                0.73394,                 1.0124,             0.00054478,             0.00054478,             0.00054478
                     71,                0.72778,                0.53234,                0.92792,                0.85691,                0.75081,                0.84941,                0.68732,                0.80301,                0.75712,                 1.0278,             0.00052827,             0.00052827,             0.00052827
                     72,                 0.7407,                0.54885,                0.93445,                  0.817,                0.79545,                0.85562,                 0.6921,                0.79613,                0.75052,                  1.019,             0.00051177,             0.00051177,             0.00051177
                     73,                0.70788,                0.52895,                0.92149,                0.83763,                 0.7965,                0.85908,                0.69136,                0.80271,                 0.7287,                 1.0205,             0.00049527,             0.00049527,             0.00049527
                     74,                0.73445,                0.53243,                0.92015,                0.81896,                0.80131,                0.85431,                0.69307,                0.78653,                0.71942,                 1.0066,             0.00047876,             0.00047876,             0.00047876
                     75,                0.71842,                0.53585,                0.91495,                0.78463,                0.81714,                0.84932,                 0.6888,                 0.7781,                  0.716,                  1.006,             0.00046226,             0.00046226,             0.00046226
                     76,                0.72106,                0.52613,                0.92726,                0.81218,                0.79937,                0.85183,                0.68891,                0.79586,                0.74993,                 1.0205,             0.00044576,             0.00044576,             0.00044576
