                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.64887,                0.43836,                0.87658,                0.84206,                0.77608,                0.84963,                 0.6961,                 0.9944,                 1.4284,                 1.1682,               0.003004,               0.003004,               0.003004
                    109,                0.62607,                0.42136,                0.86452,                0.84775,                0.77339,                0.84693,                0.68899,                 1.0575,                 1.5287,                 1.2484,               0.002938,               0.002938,               0.002938
                    110,                0.62628,                0.42716,                0.86287,                0.84888,                0.77415,                 0.8509,                0.69292,                0.98742,                 1.4898,                 1.1868,               0.002872,               0.002872,               0.002872
                    111,                0.63589,                0.42479,                 0.8668,                0.82695,                0.79591,                 0.8483,                0.69245,                0.95882,                 1.5144,                 1.1246,               0.002806,               0.002806,               0.002806
                    112,                0.62978,                0.41768,                0.86494,                0.81162,                0.81205,                0.84779,                0.68912,                0.99183,                 1.4339,                 1.1403,                0.00274,                0.00274,                0.00274
                    113,                0.64512,                0.42617,                0.88369,                0.81689,                0.80269,                0.84297,                0.68664,                0.94929,                 1.5162,                  1.124,               0.002674,               0.002674,               0.002674
                    114,                0.61388,                0.41925,                0.86039,                0.84124,                0.77394,                0.84656,                0.69031,                 0.9129,                 1.5756,                 1.1153,               0.002608,               0.002608,               0.002608
                    115,                0.62822,                 0.4226,                 0.8689,                0.82717,                0.78954,                0.84786,                0.69296,                0.91545,                 1.5572,                 1.0977,               0.002542,               0.002542,               0.002542
                    116,                0.61957,                0.40919,                0.86257,                0.84044,                 0.7801,                0.84592,                0.68863,                0.95558,                 1.6665,                 1.1113,               0.002476,               0.002476,               0.002476
                    117,                0.62094,                0.41677,                0.86357,                0.85369,                0.76226,                0.83563,                0.68051,                0.98665,                 1.7002,                 1.1326,                0.00241,                0.00241,                0.00241
                    118,                0.62622,                0.44864,                0.87009,                 0.8519,                0.77153,                0.84077,                0.68411,                0.96502,                 1.8225,                 1.1233,               0.002344,               0.002344,               0.002344
                    119,                 0.6081,                0.40197,                 0.8594,                0.83467,                0.78512,                0.84271,                0.68571,                 0.9519,                 1.7257,                 1.1294,               0.002278,               0.002278,               0.002278
                    120,                0.61483,                0.41426,                0.86745,                0.84063,                0.78489,                0.84157,                0.68559,                0.94922,                 1.7126,                 1.1262,               0.002212,               0.002212,               0.002212
                    121,                0.61237,                0.40227,                0.85756,                0.83605,                0.78247,                0.83985,                0.68893,                0.95372,                 1.6671,                 1.1179,               0.002146,               0.002146,               0.002146
                    122,                0.60594,                0.40246,                 0.8592,                0.83944,                0.78497,                0.84015,                0.69162,                0.86219,                 1.6093,                 1.0902,                0.00208,                0.00208,                0.00208
                    123,                0.61461,                0.39424,                0.86295,                0.85833,                0.76993,                0.84202,                0.68757,                 0.8273,                 1.5262,                 1.0742,               0.002014,               0.002014,               0.002014
                    124,                0.59504,                0.40257,                0.86287,                0.82393,                0.79226,                0.83781,                0.68556,                 0.8732,                  1.603,                 1.0881,               0.001948,               0.001948,               0.001948
                    125,                0.60254,                0.39796,                0.85714,                0.84359,                0.77207,                0.83943,                0.68411,                0.97305,                 1.6081,                 1.1327,               0.001882,               0.001882,               0.001882
                    126,                0.59025,                0.38403,                 0.8575,                0.83571,                  0.782,                0.83991,                0.68679,                0.95038,                 1.6569,                 1.1173,               0.001816,               0.001816,               0.001816
                    127,                0.56853,                0.53868,                0.83604,                0.83607,                0.78022,                0.84333,                0.69009,                 0.8943,                 1.6298,                 1.0911,                0.00175,                0.00175,                0.00175
                    128,                0.58788,                0.39645,                0.85711,                0.84383,                0.78308,                0.84985,                0.69549,                0.95582,                 1.5851,                  1.129,               0.001684,               0.001684,               0.001684
                    129,                0.59262,                0.38664,                0.86026,                0.85204,                0.77714,                0.85366,                0.69897,                0.96663,                 1.5241,                 1.1294,               0.001618,               0.001618,               0.001618
                    130,                 0.5887,                0.38622,                0.85714,                 0.8371,                0.79144,                0.84586,                0.69508,                0.94232,                 1.5609,                 1.1184,               0.001552,               0.001552,               0.001552
                    131,                 0.6226,                0.47523,                0.86573,                0.83445,                0.79542,                 0.8468,                0.69394,                0.91848,                 1.6008,                  1.099,               0.001486,               0.001486,               0.001486
                    132,                0.57918,                0.38113,                0.84953,                0.84819,                0.77061,                0.84451,                 0.6926,                0.93312,                 1.6548,                 1.1095,                0.00142,                0.00142,                0.00142
                    133,                0.58404,                0.38762,                0.85386,                 0.8609,                0.77022,                0.84799,                0.69362,                0.94037,                 1.6036,                 1.1028,               0.001354,               0.001354,               0.001354
                    134,                0.57331,                0.37052,                0.85191,                0.84283,                0.78124,                0.84853,                0.69352,                0.93922,                 1.5242,                 1.1033,               0.001288,               0.001288,               0.001288
                    135,                0.57436,                0.37117,                0.84644,                0.85232,                0.77075,                0.84716,                0.69616,                0.97074,                 1.5284,                 1.1212,               0.001222,               0.001222,               0.001222
                    136,                0.55962,                0.36519,                0.84786,                0.85726,                0.76837,                0.84397,                0.69121,                 0.9351,                 1.4953,                 1.1095,               0.001156,               0.001156,               0.001156
                    137,                0.57248,                 0.3716,                 0.8477,                0.85174,                0.76901,                0.84583,                0.69321,                0.94597,                 1.4983,                 1.1248,                0.00109,                0.00109,                0.00109
