                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.84226,                0.63171,                0.95854,                0.89046,                0.86828,                0.93798,                0.76183,                0.62572,                0.63006,                0.81071,               0.003466,               0.003466,               0.003466
                     36,                  0.804,                 0.5955,                0.94284,                0.86843,                0.87524,                0.94028,                0.76556,                   0.62,                0.64166,                 0.8065,               0.003268,               0.003268,               0.003268
                     37,                0.78526,                0.59656,                0.93217,                0.88105,                0.86556,                0.93171,                0.74912,                0.63749,                0.61388,                0.81489,                0.00307,                0.00307,                0.00307
                     38,                0.82026,                0.61871,                0.94459,                0.86989,                0.89134,                0.94198,                0.76305,                0.62393,                0.56674,                0.80895,               0.002872,               0.002872,               0.002872
                     39,                0.78805,                 0.6073,                0.95868,                0.89601,                0.84099,                0.93639,                0.75715,                0.62157,                0.88975,                0.80423,               0.002674,               0.002674,               0.002674
                     40,                0.78049,                 0.5827,                0.93331,                0.91905,                0.85721,                0.94144,                0.77045,                0.60877,                0.54466,                0.80024,               0.002476,               0.002476,               0.002476
                     41,                0.74825,                0.56711,                0.94086,                0.87142,                 0.8895,                0.93207,                0.75312,                0.62529,                0.57301,                 0.8074,               0.002278,               0.002278,               0.002278
                     42,                0.73441,                0.54644,                0.95356,                0.87088,                0.89432,                 0.9408,                0.74971,                0.64338,                0.73491,                 0.8168,                0.00208,                0.00208,                0.00208
                     43,                0.73475,                0.52227,                0.93725,                0.88069,                0.88582,                0.94418,                0.76603,                0.63004,                0.59094,                0.81068,               0.001882,               0.001882,               0.001882
                     44,                0.73178,                0.53613,                0.93006,                0.88913,                0.88612,                0.94812,                0.77056,                 0.6236,                0.53852,                0.81018,               0.001684,               0.001684,               0.001684
                     45,                0.71231,                0.51112,                0.92423,                0.91316,                0.86372,                0.94649,                0.77078,                0.62165,                 0.5077,                0.80644,               0.001486,               0.001486,               0.001486
                     46,                0.71786,                0.50535,                 0.9266,                0.88665,                0.89316,                0.94959,                0.76881,                0.62224,                0.53023,                0.80584,               0.001288,               0.001288,               0.001288
                     47,                0.71609,                0.50603,                 0.9342,                0.87439,                0.90239,                0.94952,                0.77863,                0.60839,                0.55809,                0.80321,                0.00109,                0.00109,                0.00109
                     48,                0.70259,                0.49759,                 0.9412,                0.91274,                0.86372,                0.94638,                0.78385,                0.58988,                0.59504,                0.79376,               0.000892,               0.000892,               0.000892
                     49,                0.69012,                 0.4767,                0.93538,                0.89843,                0.87661,                0.94529,                0.77883,                0.59422,                0.60803,                0.79431,               0.000694,               0.000694,               0.000694
                     50,                0.70001,                 0.4875,                0.94117,                0.91248,                0.86398,                0.94766,                0.78138,                0.59569,                0.57064,                0.79661,               0.000496,               0.000496,               0.000496
