                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.73884,                0.52133,                0.91893,                0.90587,                 0.8684,                0.93623,                0.76711,                0.61739,                0.63644,                0.80793,               0.003565,               0.003565,               0.003565
                     68,                0.73963,                0.50744,                0.90909,                0.89358,                0.87845,                0.94052,                0.76633,                0.61686,                0.47914,                0.80142,               0.003466,               0.003466,               0.003466
                     69,                0.74777,                 0.5263,                0.91994,                0.87885,                0.89871,                0.93571,                0.76061,                0.63253,                 0.5244,                0.80626,               0.003367,               0.003367,               0.003367
                     70,                0.73388,                0.51419,                0.90815,                0.89438,                0.88214,                0.93583,                0.75494,                0.63396,                0.75645,                0.80626,               0.003268,               0.003268,               0.003268
                     71,                  0.743,                0.52678,                0.91186,                 0.8855,                0.88307,                0.92868,                0.76037,                0.60747,                0.53206,                0.79655,               0.003169,               0.003169,               0.003169
                     72,                0.73001,                0.55231,                0.90267,                0.90254,                0.87109,                0.93104,                 0.7663,                0.60732,                0.54543,                0.79741,                0.00307,                0.00307,                0.00307
                     73,                0.73353,                0.50932,                0.90483,                 0.9047,                 0.8674,                0.93683,                0.77568,                 0.5957,                0.69918,                0.79213,               0.002971,               0.002971,               0.002971
                     74,                0.71762,                0.50098,                0.90842,                0.89098,                0.87477,                0.93784,                0.77024,                  0.621,                0.57049,                 0.7991,               0.002872,               0.002872,               0.002872
                     75,                0.72776,                0.50592,                0.91818,                0.87932,                0.88563,                0.93813,                 0.7677,                0.60478,                0.51715,                0.79879,               0.002773,               0.002773,               0.002773
                     76,                0.73432,                0.49485,                0.91351,                0.89016,                0.87109,                0.94049,                0.77906,                  0.584,                0.58903,                0.78664,               0.002674,               0.002674,               0.002674
                     77,                0.72703,                0.49632,                0.90572,                0.92351,                0.84492,                0.94392,                0.77289,                0.60312,                0.55431,                0.79777,               0.002575,               0.002575,               0.002575
                     78,                0.69863,                0.50014,                0.90464,                0.89105,                0.87361,                0.93614,                0.77598,                0.59367,                  0.629,                0.79176,               0.002476,               0.002476,               0.002476
