                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                0.84525,                0.60087,                 0.9455,                0.88498,                0.86435,                0.93606,                0.75595,                0.73171,                0.54378,                0.96863,              0.0012872,              0.0012872,              0.0012872
                     39,                0.82357,                0.60096,                0.96337,                0.85029,                0.86004,                0.91781,                0.73674,                0.74603,                0.57652,                0.97201,              0.0012674,              0.0012674,              0.0012674
                     40,                0.80181,                0.58644,                0.93492,                 0.8604,                0.87396,                0.92475,                0.72582,                0.76118,                0.57582,                 0.9709,              0.0012476,              0.0012476,              0.0012476
                     41,                0.79143,                 0.5645,                0.93203,                0.86622,                0.89319,                0.93723,                0.75759,                0.71811,                0.54036,                0.96337,              0.0012278,              0.0012278,              0.0012278
                     42,                 0.7773,                0.56625,                0.92742,                0.90534,                0.81018,                0.90042,                0.71828,                0.75032,                0.64287,                0.97625,               0.001208,               0.001208,               0.001208
                     43,                0.80239,                0.57936,                0.95059,                0.86613,                0.85787,                0.92204,                0.74849,                0.75454,                0.58225,                0.97734,              0.0011882,              0.0011882,              0.0011882
                     44,                 0.7815,                0.57394,                0.93547,                0.90192,                0.86369,                0.93398,                0.75026,                0.74392,                0.55673,                0.97404,              0.0011684,              0.0011684,              0.0011684
                     45,                0.77248,                0.55607,                0.92397,                0.91061,                 0.8582,                 0.9405,                0.75118,                0.76987,                0.54415,                0.99093,              0.0011486,              0.0011486,              0.0011486
                     46,                0.76576,                0.54547,                0.92303,                 0.8627,                0.87944,                0.93668,                0.75711,                0.77259,                0.55839,                0.98838,              0.0011288,              0.0011288,              0.0011288
                     47,                0.76532,                0.54811,                0.92607,                0.89631,                 0.8674,                0.92912,                0.74963,                0.76441,                0.54802,                0.99032,               0.001109,               0.001109,               0.001109
                     48,                0.78125,                0.54124,                0.93502,                0.85831,                0.86924,                0.92996,                0.74478,                0.73871,                0.55243,                0.98153,              0.0010892,              0.0010892,              0.0010892
                     49,                  0.771,                0.54902,                0.93549,                0.88815,                 0.8582,                0.93946,                0.76315,                0.71387,                0.53296,                0.97401,              0.0010694,              0.0010694,              0.0010694
                     50,                0.75374,                0.53199,                0.92181,                0.88165,                 0.8674,                0.93044,                0.74898,                0.73101,                0.54823,                0.97148,              0.0010496,              0.0010496,              0.0010496
                     51,                0.79273,                0.55018,                0.97047,                0.90644,                0.86372,                0.93583,                0.75321,                0.74076,                0.52314,                 0.9828,              0.0010298,              0.0010298,              0.0010298
                     52,                0.76743,                0.55287,                0.93186,                0.87087,                 0.8694,                0.93193,                0.75605,                 0.7218,                0.53587,                0.97978,                0.00101,                0.00101,                0.00101
                     53,                0.76163,                0.53829,                0.91533,                0.90196,                0.88103,                0.94125,                0.74477,                0.78114,                0.54172,                0.98825,              0.0009902,              0.0009902,              0.0009902
                     54,                0.75323,                0.52699,                0.91827,                0.86291,                0.90239,                0.94011,                0.76468,                0.72011,                0.53197,                0.96947,              0.0009704,              0.0009704,              0.0009704
                     55,                0.76473,                0.51456,                0.92342,                0.86516,                0.88625,                0.93734,                0.76373,                0.71959,                0.52358,                0.97251,              0.0009506,              0.0009506,              0.0009506
                     56,                0.72548,                0.49942,                0.91672,                0.91812,                 0.8467,                0.93832,                0.76436,                0.71863,                 0.5094,                0.97004,              0.0009308,              0.0009308,              0.0009308
                     57,                0.71969,                0.52677,                0.90778,                0.88716,                0.86924,                0.94167,                0.76766,                0.69904,                0.50195,                 0.9587,               0.000911,               0.000911,               0.000911
                     58,                0.74508,                0.49959,                0.92179,                0.86843,                0.88582,                0.94414,                0.77281,                0.71845,                0.51831,                0.96795,              0.0008912,              0.0008912,              0.0008912
                     59,                0.75288,                0.53496,                0.92269,                0.88146,                0.87639,                0.92769,                0.76543,                0.70433,                0.53481,                0.96215,              0.0008714,              0.0008714,              0.0008714
                     60,                0.74853,                0.53279,                0.93488,                0.88771,                0.85635,                0.92416,                0.75422,                0.72391,                0.53263,                0.96961,              0.0008516,              0.0008516,              0.0008516
                     61,                0.71767,                0.50808,                0.88859,                0.89345,                0.86924,                0.93348,                 0.7598,                0.73759,                0.52136,                0.98219,              0.0008318,              0.0008318,              0.0008318
                     62,                0.72776,                0.50876,                0.91765,                0.88628,                0.87109,                0.94087,                0.76968,                0.69871,                 0.5229,                0.96406,               0.000812,               0.000812,               0.000812
                     63,                0.74456,                0.49943,                0.92176,                0.87803,                0.87661,                0.93811,                0.76278,                0.73267,                0.52268,                0.97942,              0.0007922,              0.0007922,              0.0007922
                     64,                0.73855,                0.49544,                0.92603,                0.89788,                0.87435,                0.94103,                0.76824,                0.69943,                0.50915,                0.95826,              0.0007724,              0.0007724,              0.0007724
                     65,                0.71142,                0.48873,                0.90216,                0.89624,                0.88214,                0.94405,                0.77261,                0.70189,                0.48808,                0.96576,              0.0007526,              0.0007526,              0.0007526
                     66,                0.73539,                0.48393,                0.92675,                0.89169,                0.84907,                 0.9373,                0.75873,                0.71733,                0.51214,                0.96867,              0.0007328,              0.0007328,              0.0007328
                     67,                0.69485,                0.47491,                0.90919,                0.88371,                0.88398,                0.93981,                0.77138,                0.70563,                0.50358,                0.97328,               0.000713,               0.000713,               0.000713
                     68,                 0.6889,                0.46335,                 0.8997,                0.88737,                0.87055,                 0.9414,                0.77212,                0.68122,                0.50336,                0.95844,              0.0006932,              0.0006932,              0.0006932
                     69,                0.69219,                0.47468,                0.90447,                0.87165,                0.90608,                 0.9455,                0.77476,                0.68768,                0.51659,                0.96803,              0.0006734,              0.0006734,              0.0006734
                     70,                0.67653,                 0.4674,                0.89399,                0.90517,                 0.8789,                0.94551,                0.77804,                 0.7063,                0.49014,                0.97577,              0.0006536,              0.0006536,              0.0006536
                     71,                0.72878,                0.47082,                 0.9158,                0.90573,                0.87293,                0.94028,                0.76877,                0.69169,                0.49585,                0.96891,              0.0006338,              0.0006338,              0.0006338
                     72,                 0.6899,                0.51675,                0.89521,                0.89827,                0.88029,                 0.9408,                0.77536,                0.69133,                0.48166,                0.96076,               0.000614,               0.000614,               0.000614
                     73,                0.68317,                0.46445,                0.89424,                0.89449,                0.87436,                0.94181,                0.77619,                0.68529,                0.49768,                0.95926,              0.0005942,              0.0005942,              0.0005942
                     74,                0.67273,                0.45621,                0.89839,                0.91876,                0.86004,                0.93493,                0.77431,                0.67262,                 0.4806,                0.95888,              0.0005744,              0.0005744,              0.0005744
                     75,                 0.6805,                0.47135,                0.90932,                0.89633,                0.87573,                0.93483,                0.76414,                 0.6991,                0.49345,                0.97477,              0.0005546,              0.0005546,              0.0005546
                     76,                0.68599,                 0.4551,                0.90254,                0.92256,                0.84715,                0.94309,                0.77612,                0.68336,                0.48305,                0.96711,              0.0005348,              0.0005348,              0.0005348
                     77,                0.67464,                0.46764,                0.89135,                0.91384,                0.87109,                0.94263,                0.77905,                0.67881,                0.48258,                0.96169,               0.000515,               0.000515,               0.000515
                     78,                 0.6657,                0.45617,                0.89868,                0.90546,                0.86004,                0.93582,                0.76608,                0.69824,                0.49605,                0.95655,              0.0004952,              0.0004952,              0.0004952
                     79,                0.69092,                0.46204,                0.90236,                0.88849,                0.88398,                0.93829,                0.77165,                0.68933,                 0.4843,                0.96232,              0.0004754,              0.0004754,              0.0004754
                     80,                0.66797,                0.44253,                0.89391,                0.90955,                0.87041,                0.93885,                0.77317,                 0.6761,                0.47563,                0.95076,              0.0004556,              0.0004556,              0.0004556
                     81,                0.66573,                 0.4362,                0.89638,                 0.9178,                 0.8582,                0.94039,                0.77154,                0.69337,                 0.4842,                0.95245,              0.0004358,              0.0004358,              0.0004358
                     82,                0.67656,                0.45805,                0.90035,                0.89784,                0.87399,                0.94412,                0.77997,                0.69013,                0.47224,                0.95255,               0.000416,               0.000416,               0.000416
                     83,                  0.656,                0.43964,                0.89699,                0.89825,                0.87792,                0.93802,                0.76693,                0.69468,                0.48282,                0.96255,              0.0003962,              0.0003962,              0.0003962
                     84,                0.65982,                0.43517,                0.89035,                0.90794,                0.87293,                0.94019,                0.77024,                0.70711,                0.47915,                0.96968,              0.0003764,              0.0003764,              0.0003764
                     85,                0.66035,                0.43229,                0.88534,                0.89385,                0.87845,                0.94148,                0.77781,                 0.7013,                0.47177,                0.96573,              0.0003566,              0.0003566,              0.0003566
                     86,                  0.638,                0.41408,                0.88485,                0.92512,                0.86462,                0.94534,                0.77796,                0.67335,                0.46332,                  0.948,              0.0003368,              0.0003368,              0.0003368
                     87,                 0.6385,                0.42306,                0.89115,                0.90917,                0.86004,                0.94077,                 0.7733,                0.66325,                0.46836,                0.94858,               0.000317,               0.000317,               0.000317
                     88,                0.67402,                0.44036,                0.93315,                0.91285,                0.87293,                 0.9417,                0.77857,                0.67005,                0.46334,                0.95119,              0.0002972,              0.0002972,              0.0002972
                     89,                0.63406,                0.40824,                0.88851,                0.90186,                0.88003,                0.94306,                0.78388,                0.67804,                0.46293,                0.96011,              0.0002774,              0.0002774,              0.0002774
                     90,                0.63797,                0.42459,                0.89054,                0.91503,                0.86372,                0.94359,                0.78198,                0.69158,                0.46125,                0.96391,              0.0002576,              0.0002576,              0.0002576
                     91,                 0.6291,                  0.401,                0.90714,                0.91542,                0.85705,                0.94644,                0.78059,                0.70132,                 0.4609,                0.96686,              0.0002378,              0.0002378,              0.0002378
                     92,                0.60618,                0.37507,                0.89371,                0.91871,                0.84715,                0.94387,                0.78116,                0.67209,                0.46801,                0.95458,               0.000218,               0.000218,               0.000218
                     93,                0.59743,                0.36453,                0.88728,                0.89535,                0.87661,                0.94743,                0.78485,                0.68129,                0.46919,                0.95887,              0.0001982,              0.0001982,              0.0001982
                     94,                0.59847,                0.37685,                 0.8808,                0.88647,                0.89134,                 0.9468,                0.78749,                0.68035,                0.46671,                0.96072,              0.0001784,              0.0001784,              0.0001784
                     95,                0.62895,                0.37475,                0.92585,                0.90177,                0.87914,                0.94293,                0.78475,                0.67083,                0.48422,                0.95523,              0.0001586,              0.0001586,              0.0001586
                     96,                 0.6024,                0.37623,                0.88369,                0.90601,                0.86988,                0.94663,                0.78915,                0.66816,                0.46666,                0.95359,              0.0001388,              0.0001388,              0.0001388
                     97,                 0.5873,                 0.3598,                0.88669,                0.90077,                0.87845,                0.94216,                0.77808,                0.66906,                 0.4634,                0.95051,               0.000119,               0.000119,               0.000119
                     98,                0.58294,                0.37403,                0.89507,                0.89232,                0.88516,                0.94232,                0.78225,                0.66198,                0.47246,                  0.952,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.57132,                0.34519,                0.88231,                0.89186,                0.88766,                0.94551,                0.78861,                0.67043,                0.46978,                0.95536,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 0.5786,                 0.3503,                0.87963,                0.89836,                0.88398,                0.94706,                0.79237,                0.66494,                0.46803,                0.95352,               5.96e-05,               5.96e-05,               5.96e-05
