                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 1.1043,                  1.298,                 1.0597,                0.67033,                0.63084,                 0.6808,                0.49115,                 1.0358,                 1.2395,                 1.0975,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.0343,                 1.1531,                 1.0391,                0.73388,                0.59254,                0.69135,                0.51069,                 1.0238,                 1.1626,                 1.0801,              0.0015644,              0.0015644,              0.0015644
                     25,                 1.0105,                 1.5131,                 1.0088,                0.59301,                 0.6383,                0.64087,                0.47524,                0.93391,                 1.3084,                   1.04,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.0216,                 1.1412,                 1.0342,                0.66721,                0.62051,                0.67116,                0.46869,                 1.0857,                  1.264,                 1.1106,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.0228,                 1.1303,                 1.0238,                0.67864,                0.66081,                0.70598,                0.51979,                  1.024,                 1.1722,                 1.0806,               0.001505,               0.001505,               0.001505
                     28,                 1.0174,                 1.4916,                 1.0129,                0.67381,                0.62714,                 0.6719,                0.49373,                 1.0307,                 1.1784,                 1.1003,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.0085,                 1.0928,                 1.0245,                0.68053,                0.64673,                0.68788,                0.51215,                0.98632,                 1.1864,                 1.0652,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.0245,                 1.1082,                 1.0332,                0.64297,                0.66711,                0.70299,                 0.5216,                0.94256,                 1.1248,                 1.0453,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.0205,                 1.1002,                  1.031,                0.65044,                0.57124,                 0.6331,                0.47265,                0.99101,                  1.226,                 1.0601,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.0205,                 1.1256,                 1.0218,                0.70074,                0.63915,                0.70935,                0.54131,                0.92774,                 1.1151,                 1.0303,               0.001406,               0.001406,               0.001406
                     33,                0.98822,                  1.065,                 1.0064,                0.70603,                0.61119,                0.69222,                0.51638,                0.91291,                 1.1995,                 1.0223,              0.0013862,              0.0013862,              0.0013862
                     34,                0.99047,                 1.0563,                 1.0137,                0.71465,                0.65912,                0.70515,                 0.5314,                0.96696,                 1.1819,                 1.0689,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.0122,                 1.1891,                 1.0211,                0.70557,                0.61586,                0.69597,                0.51547,                0.95973,                 1.1245,                 1.0471,              0.0013466,              0.0013466,              0.0013466
                     36,                0.98798,                 1.0553,                 1.0121,                0.67641,                0.64017,                0.70589,                0.52558,                0.94626,                 1.1972,                 1.0503,              0.0013268,              0.0013268,              0.0013268
                     37,                0.97819,                 1.0304,                 1.0094,                0.65451,                0.63515,                 0.6655,                 0.4918,                 1.0483,                 1.4277,                 1.1096,               0.001307,               0.001307,               0.001307
                     38,                0.94964,                0.97339,                 0.9934,                0.69839,                0.65056,                0.71659,                0.53618,                0.93522,                 1.1086,                 1.0419,              0.0012872,              0.0012872,              0.0012872
                     39,                0.97974,                 1.0377,                  1.008,                0.67406,                0.59482,                0.67167,                0.48489,                 1.0284,                 1.3481,                 1.1002,              0.0012674,              0.0012674,              0.0012674
                     40,                0.95511,                0.96979,                0.98981,                0.64793,                0.65428,                  0.683,                0.50101,                 1.0065,                 1.2273,                 1.0821,              0.0012476,              0.0012476,              0.0012476
                     41,                0.96712,                 0.9955,                 1.0028,                0.67916,                0.67085,                0.71664,                0.53888,                0.95713,                 1.2952,                 1.0762,              0.0012278,              0.0012278,              0.0012278
                     42,                0.94052,                0.97081,                0.99076,                0.73593,                0.68975,                0.73436,                0.55367,                0.91006,                 1.0113,                 1.0443,               0.001208,               0.001208,               0.001208
                     43,                0.96657,                0.96799,                  1.003,                0.65531,                0.68975,                0.71183,                 0.5347,                0.95999,                 1.2331,                 1.0645,              0.0011882,              0.0011882,              0.0011882
                     44,                0.94924,                0.94848,                0.99967,                0.72763,                 0.7004,                   0.76,                0.57412,                0.93057,                0.99981,                 1.0412,              0.0011684,              0.0011684,              0.0011684
                     45,                0.91616,                 1.4184,                0.97357,                0.69205,                 0.7002,                0.72686,                0.54661,                0.95878,                 1.0338,                 1.0558,              0.0011486,              0.0011486,              0.0011486
                     46,                0.94993,                 1.1297,                0.97281,                0.75919,                0.63782,                0.72505,                0.54197,                0.97337,                 1.0463,                 1.0521,              0.0011288,              0.0011288,              0.0011288
                     47,                0.96042,                0.96122,                0.98787,                0.77325,                0.64024,                0.73528,                0.55955,                0.92429,                 1.0726,                 1.0463,               0.001109,               0.001109,               0.001109
                     48,                0.94521,                0.94288,                 1.0056,                 0.7194,                0.66445,                0.73993,                0.56484,                0.92692,                 1.0905,                 1.0534,              0.0010892,              0.0010892,              0.0010892
                     49,                0.92938,                0.93115,                0.99007,                 0.6464,                0.68708,                0.71029,                0.52661,                0.98153,                 1.2385,                 1.0602,              0.0010694,              0.0010694,              0.0010694
                     50,                0.93533,                0.93104,                0.98702,                0.72643,                0.68043,                0.74036,                0.56173,                0.90885,                 1.0377,                 1.0209,              0.0010496,              0.0010496,              0.0010496
                     51,                0.92451,                0.90259,                0.98031,                0.71059,                0.67776,                0.73046,                0.55278,                0.94908,                 1.1377,                  1.045,              0.0010298,              0.0010298,              0.0010298
                     52,                0.91276,                0.88561,                0.97443,                0.68352,                0.69907,                  0.726,                0.55243,                 0.9074,                 1.0435,                 1.0224,                0.00101,                0.00101,                0.00101
                     53,                0.91772,                 0.8889,                0.97609,                 0.7264,                0.69774,                0.75695,                0.57293,                 0.9317,                 1.0098,                 1.0519,              0.0009902,              0.0009902,              0.0009902
                     54,                0.90902,                0.87563,                0.97687,                0.73511,                0.65408,                0.73862,                0.55175,                0.92972,                   1.01,                  1.046,              0.0009704,              0.0009704,              0.0009704
                     55,                 0.9351,                0.89893,                 0.9811,                0.70608,                0.68708,                0.71467,                0.53148,                0.97843,                 1.0797,                 1.0514,              0.0009506,              0.0009506,              0.0009506
                     56,                0.89222,                0.86547,                0.97813,                0.69521,                0.71105,                0.73712,                0.56074,                 0.8923,                 1.1323,                 1.0272,              0.0009308,              0.0009308,              0.0009308
                     57,                0.89892,                0.89602,                0.97785,                0.71124,                 0.7217,                0.75492,                0.58684,                 0.9447,                0.98128,                 1.0436,               0.000911,               0.000911,               0.000911
                     58,                0.88985,                0.88038,                0.96816,                0.73189,                0.67244,                0.74176,                0.56281,                0.97691,                 1.0143,                 1.0612,              0.0008912,              0.0008912,              0.0008912
                     59,                 0.9064,                0.84482,                0.97428,                 0.7002,                0.68309,                0.71963,                0.53994,                0.93534,                 1.0635,                 1.0445,              0.0008714,              0.0008714,              0.0008714
                     60,                0.90948,                0.86114,                0.98819,                0.69548,                0.70858,                0.73713,                0.55842,                0.93249,                 1.0615,                 1.0487,              0.0008516,              0.0008516,              0.0008516
                     61,                0.89653,                0.90214,                0.97264,                0.75018,                0.67974,                0.76263,                0.59064,                 0.8723,                0.93655,                  1.012,              0.0008318,              0.0008318,              0.0008318
                     62,                0.89799,                0.83328,                0.97351,                0.75964,                0.68708,                0.76886,                0.58825,                0.92657,                0.96581,                 1.0369,               0.000812,               0.000812,               0.000812
                     63,                0.87087,                0.81126,                0.95858,                0.72789,                0.71105,                0.77319,                0.59695,                0.88372,                0.98217,                  1.031,              0.0007922,              0.0007922,              0.0007922
                     64,                0.89385,                0.84738,                0.96833,                 0.7322,                0.69507,                0.76026,                0.58537,                0.90726,                0.99948,                 1.0314,              0.0007724,              0.0007724,              0.0007724
                     65,                0.87804,                0.86177,                0.97693,                0.73775,                 0.7117,                0.75625,                 0.5725,                0.94065,                 1.0124,                 1.0469,              0.0007526,              0.0007526,              0.0007526
                     66,                0.90925,                0.87107,                0.97513,                0.77815,                0.66788,                0.76929,                0.59687,                0.90361,                0.97879,                 1.0217,              0.0007328,              0.0007328,              0.0007328
                     67,                0.88693,                0.80826,                0.97092,                 0.7532,                 0.6751,                0.75593,                 0.5821,                0.89738,                 1.0068,                 1.0268,               0.000713,               0.000713,               0.000713
                     68,                0.87861,                0.81482,                0.96203,                0.75519,                0.68596,                0.75436,                0.58642,                0.89318,                 1.0144,                 1.0212,              0.0006932,              0.0006932,              0.0006932
                     69,                0.87226,                0.80686,                0.96515,                0.75309,                0.71771,                0.76898,                0.59519,                0.89938,                0.95829,                 1.0276,              0.0006734,              0.0006734,              0.0006734
                     70,                0.83045,                 0.8252,                0.93073,                0.72668,                0.70972,                0.76673,                 0.5892,                0.89184,                0.98026,                 1.0288,              0.0006536,              0.0006536,              0.0006536
                     71,                0.82132,                 1.1838,                 0.9324,                0.78536,                0.69774,                 0.7767,                 0.6048,                0.88679,                0.92466,                 1.0201,              0.0006338,              0.0006338,              0.0006338
                     72,                0.84987,                  1.123,                0.93755,                0.71528,                0.70972,                0.75244,                0.57917,                0.90048,                   1.04,                 1.0371,               0.000614,               0.000614,               0.000614
                     73,                0.84339,                0.75806,                0.95458,                0.75944,                0.71771,                0.77948,                0.60274,                0.91685,                0.95859,                 1.0388,              0.0005942,              0.0005942,              0.0005942
                     74,                0.85442,                 0.7614,                 0.9557,                0.74884,                0.72304,                0.77454,                0.60404,                 0.8911,                0.97455,                 1.0321,              0.0005744,              0.0005744,              0.0005744
                     75,                0.84328,                0.74954,                0.95611,                0.78321,                0.68842,                0.77181,                0.59778,                0.88515,                 0.9615,                 1.0129,              0.0005546,              0.0005546,              0.0005546
                     76,                0.82333,                 0.7396,                0.94388,                0.77015,                 0.7257,                 0.7779,                0.60655,                0.87253,                0.93743,                 1.0091,              0.0005348,              0.0005348,              0.0005348
                     77,                0.85239,                0.75492,                0.95026,                0.74664,                0.72304,                0.76947,                0.59893,                0.89403,                0.94274,                 1.0189,               0.000515,               0.000515,               0.000515
                     78,                0.85092,                0.75952,                0.96133,                0.73905,                0.72969,                0.77536,                0.60565,                 0.9078,                0.94972,                 1.0374,              0.0004952,              0.0004952,              0.0004952
                     79,                 0.8462,                0.74903,                0.96203,                0.78692,                 0.6964,                0.76342,                0.58242,                0.94342,                 1.0233,                 1.0469,              0.0004754,              0.0004754,              0.0004754
                     80,                0.83108,                0.74526,                0.94849,                0.74954,                0.74434,                 0.7856,                0.60614,                0.90216,                0.97703,                 1.0329,              0.0004556,              0.0004556,              0.0004556
                     81,                0.83679,                0.78347,                0.94472,                0.78957,                0.68309,                0.77787,                0.60002,                0.90469,                0.91635,                 1.0303,              0.0004358,              0.0004358,              0.0004358
                     82,                0.83575,                0.75339,                0.94636,                0.75984,                0.72039,                0.78158,                0.60856,                0.87403,                0.90731,                 1.0129,               0.000416,               0.000416,               0.000416
                     83,                0.82204,                0.70496,                0.93372,                0.78682,                0.71505,                0.77574,                0.60401,                0.89414,                0.97906,                 1.0242,              0.0003962,              0.0003962,              0.0003962
                     84,                0.79851,                0.70676,                0.93476,                0.78723,                 0.7045,                0.78336,                0.61018,                0.86648,                0.93795,                 1.0101,              0.0003764,              0.0003764,              0.0003764
                     85,                0.79216,                0.66733,                0.93031,                0.78804,                0.69805,                0.78039,                0.61007,                 0.8883,                0.97516,                  1.018,              0.0003566,              0.0003566,              0.0003566
                     86,                0.79211,                0.70215,                0.93175,                0.78828,                0.69907,                0.78129,                0.61283,                0.87437,                 0.9665,                 1.0159,              0.0003368,              0.0003368,              0.0003368
                     87,                0.81646,                0.68833,                0.93676,                0.73107,                0.74205,                0.77415,                0.60672,                0.86814,                0.96157,                 1.0113,               0.000317,               0.000317,               0.000317
                     88,                0.80485,                0.68307,                0.94509,                0.76728,                0.70244,                0.77725,                0.61095,                0.87494,                0.94847,                 1.0206,              0.0002972,              0.0002972,              0.0002972
                     89,                 0.8029,                0.68076,                0.93924,                0.78702,                0.70306,                0.78615,                 0.6166,                0.86968,                0.93459,                 1.0188,              0.0002774,              0.0002774,              0.0002774
                     90,                0.79516,                0.68243,                0.93743,                0.74262,                0.72437,                0.78586,                0.61836,                0.86517,                0.94206,                 1.0058,              0.0002576,              0.0002576,              0.0002576
                     91,                0.81132,                0.71294,                0.95622,                0.73927,                0.71372,                0.77803,                0.61254,                0.87249,                 0.9529,                   1.02,              0.0002378,              0.0002378,              0.0002378
                     92,                0.75611,                0.62663,                0.92336,                0.77017,                0.70706,                0.78136,                0.61211,                0.87098,                0.94479,                 1.0163,               0.000218,               0.000218,               0.000218
                     93,                0.75102,                0.62261,                0.93085,                0.80809,                0.67282,                0.78229,                0.61607,                0.87896,                0.96217,                 1.0163,              0.0001982,              0.0001982,              0.0001982
                     94,                0.76478,                0.61371,                0.93574,                0.77983,                0.71238,                 0.7832,                0.61709,                0.87305,                0.91842,                 1.0099,              0.0001784,              0.0001784,              0.0001784
                     95,                0.74968,                0.64631,                0.93388,                0.78687,                0.70298,                 0.7867,                0.61965,                 0.8631,                0.91231,                 1.0022,              0.0001586,              0.0001586,              0.0001586
                     96,                0.74132,                 0.5908,                0.92032,                0.77054,                0.70839,                0.78193,                0.62126,                0.85732,                0.93089,                 1.0039,              0.0001388,              0.0001388,              0.0001388
                     97,                0.73265,                0.61034,                0.92597,                0.77911,                0.70839,                0.78223,                0.61226,                0.88151,                0.93293,                 1.0197,               0.000119,               0.000119,               0.000119
                     98,                0.74109,                0.59097,                0.92548,                0.77298,                0.70173,                0.78416,                0.61793,                0.86038,                0.93648,                 1.0115,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.74823,                0.62488,                0.93117,                0.73745,                0.73236,                  0.781,                0.61422,                0.86794,                0.94979,                 1.0129,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.71588,                0.74407,                0.89239,                 0.7849,                0.69241,                0.78514,                0.62043,                0.85283,                0.91911,                 1.0069,               5.96e-05,               5.96e-05,               5.96e-05
