                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.85348,                 1.1383,                0.91745,                0.73791,                0.68309,                0.74652,                0.57033,                 0.8928,                0.99732,                0.98611,                0.00307,                0.00307,                0.00307
                     73,                0.84823,                0.75486,                0.93489,                0.76541,                 0.6908,                0.76925,                0.58772,                0.91452,                0.95242,                0.99628,               0.002971,               0.002971,               0.002971
                     74,                0.84449,                0.74679,                0.93254,                0.75553,                0.69545,                 0.7706,                 0.5888,                0.90565,                0.95652,                0.99169,               0.002872,               0.002872,               0.002872
                     75,                0.83509,                0.74919,                0.93091,                0.74833,                0.70839,                0.77093,                0.58953,                0.89355,                0.94609,                 0.9918,               0.002773,               0.002773,               0.002773
                     76,                0.81795,                0.73047,                0.92406,                0.76194,                0.68575,                0.77258,                0.59541,                0.88415,                0.93519,                0.98713,               0.002674,               0.002674,               0.002674
                     77,                0.84183,                0.74682,                0.92995,                0.76497,                0.68478,                 0.7677,                0.59428,                 0.8901,                0.90215,                0.98544,               0.002575,               0.002575,               0.002575
                     78,                0.83768,                0.77987,                0.93534,                0.75408,                0.68975,                0.76739,                0.59237,                0.90731,                0.95506,                 0.9909,               0.002476,               0.002476,               0.002476
                     79,                0.83867,                0.74341,                0.93505,                0.73304,                0.71771,                0.76864,                0.59012,                0.89207,                0.94556,                0.98442,               0.002377,               0.002377,               0.002377
                     80,                0.83574,                0.74091,                0.92712,                0.72914,                0.71238,                0.76383,                0.59606,                0.86236,                0.90132,                 0.9752,               0.002278,               0.002278,               0.002278
                     81,                0.83665,                0.77694,                0.92301,                0.79618,                0.68141,                0.77362,                0.60524,                0.88935,                0.94837,                0.98364,               0.002179,               0.002179,               0.002179
                     82,                0.83304,                0.76825,                0.92943,                0.73986,                0.70061,                0.76537,                0.59807,                0.88148,                0.91292,                0.98056,                0.00208,                0.00208,                0.00208
                     83,                0.82325,                0.69331,                0.91822,                0.75485,                0.71372,                0.77393,                0.60135,                0.87799,                0.92008,                0.98368,               0.001981,               0.001981,               0.001981
                     84,                0.79736,                0.69504,                0.91967,                0.77607,                0.69374,                0.77154,                0.60066,                0.87056,                0.94445,                0.98316,               0.001882,               0.001882,               0.001882
                     85,                0.79144,                0.66645,                0.91653,                0.79467,                0.66993,                0.76841,                0.59935,                0.89128,                0.99011,                0.99369,               0.001783,               0.001783,               0.001783
                     86,                0.79273,                0.68908,                0.91758,                 0.7745,                0.70887,                0.77866,                0.60687,                0.88458,                0.90604,                0.99551,               0.001684,               0.001684,               0.001684
                     87,                0.80453,                0.68372,                0.91602,                0.71982,                 0.7321,                0.76092,                0.59597,                0.88091,                0.92466,                0.98758,               0.001585,               0.001585,               0.001585
                     88,                0.79498,                0.69542,                0.92233,                0.75263,                0.70839,                0.76685,                0.60008,                0.88051,                0.90129,                0.99256,               0.001486,               0.001486,               0.001486
                     89,                0.80068,                0.66948,                0.92063,                 0.7995,                0.66372,                0.76819,                0.60125,                 0.8812,                0.92398,                0.98585,               0.001387,               0.001387,               0.001387
                     90,                0.78977,                0.67885,                0.91443,                 0.7804,                0.68975,                0.77613,                0.60904,                0.87502,                0.89909,                0.98017,               0.001288,               0.001288,               0.001288
                     91,                0.78813,                0.73539,                0.92011,                0.75928,                 0.6964,                0.76372,                0.59789,                0.89112,                0.93646,                0.99232,               0.001189,               0.001189,               0.001189
                     92,                0.76006,                 0.6371,                0.90905,                0.76096,                0.69519,                0.76684,                0.59592,                 0.9032,                0.94523,                0.99821,                0.00109,                0.00109,                0.00109
                     93,                0.74509,                0.61449,                0.91023,                0.78071,                0.68309,                0.77392,                0.60444,                0.89015,                0.95881,                0.99428,               0.000991,               0.000991,               0.000991
                     94,                0.75654,                0.60854,                0.91084,                0.78291,                0.68708,                0.77038,                0.60243,                0.88769,                0.96059,                0.98899,               0.000892,               0.000892,               0.000892
                     95,                0.76029,                0.79166,                0.91078,                0.77446,                0.68309,                 0.7682,                0.60046,                0.86902,                0.96948,                0.98346,               0.000793,               0.000793,               0.000793
                     96,                0.74359,                0.59004,                0.90416,                 0.7605,                0.71458,                0.77569,                0.60875,                0.86649,                0.93843,                0.98446,               0.000694,               0.000694,               0.000694
                     97,                0.72444,                0.62402,                0.90169,                0.76571,                0.71804,                0.77526,                0.60829,                0.87598,                0.93031,                0.98825,               0.000595,               0.000595,               0.000595
                     98,                0.73661,                0.60191,                0.90326,                0.77873,                0.71638,                0.77787,                0.60861,                0.86525,                0.91837,                0.98381,               0.000496,               0.000496,               0.000496
                     99,                0.74902,                0.63497,                0.91098,                0.76269,                0.71897,                 0.7767,                0.60559,                0.88043,                0.93864,                   0.99,               0.000397,               0.000397,               0.000397
                    100,                  0.702,                0.59269,                0.87083,                0.76693,                0.72304,                0.77998,                0.61083,                0.86354,                 0.9269,                0.98659,               0.000298,               0.000298,               0.000298
